bodyparts_coords,SL_x,SL_y,SR_x,SR_y,EL_x,EL_y,W1_x,W1_y,W2_x,W2_y,B1_x,B1_y,B2_x,B2_y,B3_x,B3_y,B4_x,B4_y,B5_x,B5_y,T1_x,T1_y,T2_x,T2_y,T3_x,T3_y,T4_x,T4_y,T5_x,T5_y,Label
582,179.7835083,94.82483673,262.4168091,93.96694183,169.3678131,182.8869171,185.7029419,202.5402832,177.5940094,208.6604462,201.6105652,204.2914734,191.0753021,205.862442,182.862854,210.8446045,179.1435852,218.3218994,176.470871,222.4115753,206.8976746,216.6083679,203.7856293,221.3744202,198.2215881,227.0661621,191.7204132,232.9851837,184.3661804,235.7037354,1.0
583,179.8748932,94.94690704,262.4165344,93.88576508,169.1327515,182.8913116,185.4263153,197.5540009,175.5757141,204.5320587,201.4340363,198.5887451,192.1026154,199.3803253,183.1292114,202.9831543,179.329071,209.3454132,176.9796143,215.4042969,207.9274597,208.4341431,205.2555847,212.3764496,199.8815613,217.8740234,192.5421295,221.4532318,186.1176758,225.8005524,1.0
584,180.2257233,94.82472229,262.4056702,93.87864685,168.971817,182.3002777,184.5029755,190.7759399,176.2238464,202.0925751,202.7220154,191.3599854,192.5647125,191.2928772,183.9965973,196.6794586,179.951889,202.9161682,177.072403,206.9660187,208.8379211,202.1199188,207.5812531,206.1542969,201.9673157,210.4601746,194.9995422,214.2918091,185.9724274,218.3773956,1.0
585,180.0568542,94.6146698,262.3696289,93.82359314,169.1475983,178.7442322,183.4250488,185.5002136,174.0995941,197.1017456,203.329483,185.0200348,192.1522217,184.2186279,182.5492859,187.1872406,179.407547,195.4702911,175.2701111,202.5971527,209.7598572,195.0368042,207.7378998,198.7118988,201.801712,203.6438293,194.1785736,205.8607941,186.5220184,211.9792023,1.0
586,180.0617981,94.41195679,262.3881226,93.89339447,169.0562744,177.1655273,182.2414246,182.3583374,174.413269,194.4842834,203.7011261,179.1591797,191.59375,176.6926117,183.9101715,182.3030548,178.9639587,191.9558258,176.4690552,198.2485352,209.8292999,187.6419373,207.1709137,190.6130829,200.953186,196.0870361,194.9242554,199.8239288,187.0095215,206.5649567,1.0
587,180.4865723,94.09845734,262.4121399,94.04886627,168.1311646,176.4703217,181.2993469,177.0018005,174.2068787,192.5661469,202.3963623,172.8832703,191.9194489,169.3604889,182.8372192,174.697464,178.8724976,184.8999634,175.2078857,191.789856,210.5421448,181.4267578,207.6080627,183.0208435,202.9658661,189.1452332,196.0069733,194.1034241,188.9611969,200.8963318,1.0
588,180.4373932,94.19184113,262.410614,93.98654175,167.9265747,173.0188904,180.7840881,172.8322296,174.3363037,188.6039429,203.7255096,168.7244263,190.5040436,164.2509918,180.8822327,170.0955963,177.7931366,178.9333496,175.3616486,188.845108,211.2266693,174.7935944,207.4173737,175.8739929,201.4586029,182.4490051,198.1863861,188.6317139,190.7228851,195.8299713,1.0
589,180.9332581,94.01438904,262.3737183,93.70903778,167.4629211,170.5959167,179.3467255,172.2883301,175.0667572,187.1798401,204.5154266,161.0404358,192.3957214,156.0749359,181.5457001,164.5698395,178.679245,174.4846191,175.9681396,184.5303802,215.1663666,170.603302,211.3348541,171.331955,205.2355957,176.2943878,200.8451843,183.0817413,193.1184998,190.8305054,1.0
590,181.2015228,94.44701385,262.3760681,93.77481842,168.2042694,169.6307831,182.6651611,164.8904266,176.5622253,185.3171692,205.7036133,156.4312134,192.9711304,151.5339966,182.4588318,159.3054962,179.7559204,169.5007172,178.1091919,178.3891449,215.5949097,163.7946472,212.1104889,164.7827911,208.6247253,170.9948273,202.9655914,176.1373291,195.5639801,183.6504517,1.0
591,181.352417,93.78275299,262.5098877,93.89839172,168.8144226,165.4779358,181.0721893,162.1368256,175.6658478,179.7194061,206.9786377,151.9091949,193.3418884,147.3998413,183.6229401,153.8095093,181.2896729,164.5270538,177.5254059,175.5209045,216.4641876,158.4949493,213.7156219,160.2108765,207.9533081,165.5658112,206.3004913,173.3096771,196.5406647,179.0575256,1.0
592,181.6133118,93.22924805,262.5942993,94.0419693,168.5170746,164.7445221,180.7539063,161.9698944,178.2703247,177.0498657,206.8987732,148.0066071,193.0653076,144.7710114,185.6439972,150.9791412,183.040802,160.9898224,180.7360535,171.8465576,216.0004272,152.850235,215.7754517,157.3839722,209.9424133,162.1985016,207.6652832,168.7398529,200.7551117,173.4407959,1.0
593,181.8328247,92.90070343,262.6343079,93.98848724,167.8216248,163.3547821,180.6278381,160.7588501,179.5316315,175.3755798,207.0432892,143.292923,194.6123047,139.3504181,185.3824005,148.5215607,182.5719299,159.5862122,182.0981903,169.2823792,216.3555145,150.5157013,215.6627655,152.7000732,210.6312256,158.4177856,207.9436035,164.2338257,201.4355316,170.1120453,1.0
594,182.2250061,92.65544891,262.8146973,94.1402359,168.3507538,161.7693481,181.7531128,159.494339,184.6705017,172.6012573,207.942627,140.3658905,195.9088745,136.3937836,186.5810699,146.389801,183.9312744,157.1460419,183.5570679,165.7301483,217.3732758,147.2948761,218.441803,150.9994812,213.9445801,154.2220612,209.7056427,161.0984192,203.3348389,168.1755676,1.0
595,182.82724,92.09580231,262.89328,94.07280731,168.0408325,160.8078918,181.6713104,158.8965759,184.4981689,171.6284332,208.5107727,138.5399933,196.0405273,134.450119,187.0046387,144.7112579,184.5134583,155.8029327,183.7624359,164.0140076,218.8247681,145.6079865,219.3020782,148.5764008,214.7377014,152.0461884,210.6945343,159.8709106,204.6572418,166.4181366,1.0
596,183.0070953,91.63986206,262.8439636,93.98762512,169.1579895,158.2000885,182.3842468,148.9869385,183.8934937,170.0154114,209.1668854,138.8281555,197.7814789,133.1411743,188.2413483,140.7232666,184.1630707,153.8000641,183.0904541,162.3547821,221.0164185,145.2482452,220.9328308,148.4959869,215.4133148,151.9797974,211.2388916,159.4292145,204.6004333,165.8353271,1.0
597,183.0354919,91.07717133,262.991333,94.07777405,169.0492706,156.1266937,182.8560791,148.2103882,181.5018463,166.9063263,210.7602844,137.8458557,198.8346558,132.0723877,188.9497986,139.3943176,184.55896,150.9777527,183.2089539,161.5494995,222.9753265,144.8419342,222.7628784,148.4936981,216.5344086,151.8182678,211.9751129,158.8655396,204.4511719,164.8341217,1.0
598,183.2696686,90.94776154,263.0368347,93.9966507,169.1384888,154.0873413,184.0287933,147.6162262,181.342865,165.4235229,212.6747894,137.2076111,200.7838287,131.1192017,189.9127502,136.0924225,185.0062103,148.735672,183.3340759,159.8001404,224.2663269,147.1430511,224.6290436,149.5461884,218.0099335,152.7712555,212.2858582,158.0699921,203.8551788,163.6101074,1.0
599,183.2641907,90.70819855,262.9570007,93.67717743,168.9036407,152.1325073,184.8637848,146.8289032,181.9774017,163.2255554,214.8591766,136.8033752,203.1989899,129.9095154,192.1689758,136.0830231,185.7776489,147.1942444,183.4604645,157.9913025,225.752533,147.9433441,225.2406006,150.6340485,219.1462402,153.8439636,213.1211548,159.1893005,203.2676086,163.4128418,1.0
600,183.189682,90.67107391,263.0899353,93.52671814,169.4157562,150.2644958,185.4753418,145.6246185,182.5688324,161.3400574,216.6337585,136.257782,204.5851746,129.6603699,192.9978485,135.2627716,186.9057465,145.4585114,183.9910583,156.0244293,226.871521,148.757019,226.3348389,152.2138977,220.1487732,155.4089813,212.8696594,159.1062164,203.7347717,162.7915344,1.0
601,183.5784302,89.98877716,263.1698914,93.87536621,170.3240662,147.1012726,185.895752,144.5030212,182.6715851,159.3503113,215.8795166,137.1129456,205.7835388,129.8873444,193.8106689,134.9674988,187.8640137,144.6802826,184.6803436,154.9365997,227.5868835,149.3019867,227.3536835,153.1595917,220.7261353,155.9614563,213.8322601,160.116272,203.5499725,162.8743896,1.0
602,183.5936279,89.58820343,263.2196655,93.90501404,170.8714905,145.2358551,185.9405518,143.4501495,182.0335541,157.7081451,216.4091339,137.0725861,206.4400024,129.5845184,194.1390991,134.3266907,188.0457611,143.6130829,183.1143646,153.9870453,228.0386658,149.7056122,226.2756653,151.7829285,220.7152252,156.5680237,213.3442535,160.2063446,202.8746185,163.0256042,1.0
603,183.5056152,89.49068451,263.3356323,93.92530823,170.9764557,143.8344727,185.9824524,142.731842,181.4538422,156.588089,216.8383179,137.0982819,206.7846527,129.4026489,194.3878174,133.8600464,188.4133148,143.1982574,182.7299957,153.1785583,228.1594543,150.3565063,226.2498474,152.7775116,220.5871887,157.4697876,213.013092,160.740036,202.489975,163.3059082,1.0
604,183.3202667,89.84197998,263.4712524,94.0061264,171.0402985,142.9408569,186.555069,141.858551,181.0946045,155.0645752,217.5493774,137.4319916,207.4880981,129.36586,195.156601,133.3501587,188.7297363,142.7082977,182.6066742,152.33461,228.1480408,151.0677643,225.940155,154.1305389,219.5265198,158.5967255,212.0765076,161.4892731,201.5859375,163.7994537,1.0
605,183.349472,89.83351898,263.4777527,93.64509583,170.7718201,141.2218781,186.2132568,141.7803955,180.0810852,154.4999084,217.8361816,138.0391235,207.6856689,129.9403534,195.2390137,133.4166107,188.3429565,142.6425323,181.6369324,151.8357544,227.7004852,151.2102966,225.7862549,155.8916168,219.9479065,159.7316437,211.0005646,162.6365204,199.4542542,165.3667603,1.0
606,183.5448151,89.30921173,263.5763245,93.37004852,171.3510284,139.1165771,188.3625793,139.5983582,179.457077,153.4055481,218.6022949,138.0631561,208.4674683,130.7831268,195.9946747,133.729126,188.4409485,142.9635925,182.6627045,151.9013672,228.1721802,153.2268066,225.7626648,158.5289154,218.6368561,160.673111,210.8390198,163.962677,198.3599548,166.2220154,1.0
607,183.7064209,89.17900085,263.7710571,93.39600372,171.4536285,138.0213776,188.6493378,139.7809448,178.9652557,152.8722992,219.8988647,139.2707062,209.0982819,130.4017944,196.6220703,133.9190979,188.6047821,143.0252228,182.2480316,152.0082855,228.9605865,155.7621613,227.7631531,159.3985748,219.3824158,162.4566803,211.7652893,165.8652954,199.0858154,167.5136719,1.0
608,183.3050385,89.31354523,263.9547424,93.65068817,172.6361389,138.292099,189.5555267,139.6940155,180.5414734,151.7120056,221.388916,140.3339386,210.6067352,130.7601624,197.9499817,134.1755676,189.5871735,142.6117096,183.0858307,151.196228,229.5755157,157.3488922,228.0024261,161.1826019,219.4020691,163.9861603,211.6395111,167.0832825,198.5215607,167.8476563,1.0
609,183.4649963,89.47515869,264.0641174,93.41777802,172.4261169,138.0839691,189.5783844,139.6052399,180.4125977,151.2716064,221.9004364,140.5632935,211.2662354,130.7906952,198.3701172,134.1835175,189.6985931,142.3261414,182.9345093,150.7672119,229.9013672,157.86026,228.1584167,162.1065521,219.6468964,164.9560547,211.7479706,167.7168121,198.3222656,167.8853455,1.0
610,183.1563873,89.55360413,264.1038208,93.27326965,172.6313782,137.0150604,189.585144,139.339447,180.4954834,150.2741394,222.5949707,141.0001984,212.1172791,130.799057,199.0443573,133.8436737,190.1974335,141.5552521,183.2378082,149.5872345,229.9346619,158.5247192,228.0098877,162.7626343,219.4425659,165.6107635,211.1067352,167.9538422,197.8786011,167.6000824,1.0
611,183.4310455,89.30583954,264.1871643,93.21194458,172.5973206,136.6639252,189.611969,139.276062,180.5450897,150.0128326,223.0366058,141.6456451,212.6001129,131.1519012,199.3175964,133.981842,189.97995,140.82341,183.2738495,149.307312,230.2982788,159.4457703,228.0562897,163.461731,219.7039185,166.1329193,210.3474121,167.483429,197.7279358,167.6118164,1.0
612,183.2624512,89.36076355,264.218811,93.26512909,172.5528717,135.9589386,189.9445343,138.9111176,180.7829437,149.2160492,222.5705414,142.2773743,213.3696594,131.5595551,199.9539337,133.8296967,190.2314606,140.3031769,183.6456451,148.7640686,231.6413727,160.4403839,228.3318787,164.6319733,220.0860138,167.2476807,210.528244,167.790802,197.6587067,167.5027008,1.0
613,183.1450043,89.03508759,264.1413879,93.0276413,172.4973145,135.9341125,190.0992432,139.1534576,180.6560822,148.6878815,223.352951,143.3223724,214.0573425,132.0006256,200.2670441,134.035675,189.9205933,140.7071075,183.4235382,148.8514709,231.973465,163.136322,228.8532104,166.8983002,220.5766296,168.397171,210.2129517,169.0974731,197.7704163,168.5132751,1.0
614,182.9685516,88.94287872,264.1355896,92.97824097,173.0597076,135.2792511,191.5997772,138.7056427,182.0317688,147.9002075,224.239624,143.9116211,215.0747528,132.1807251,201.6230011,134.6617584,191.2587128,140.5850677,184.7722321,148.322937,232.6895752,164.0899963,229.8084259,167.9764099,221.7212677,169.22229,211.6107483,169.540451,199.5379181,168.644455,1.0
615,182.9627686,89.030159,264.2043152,92.89526367,173.2073669,134.7973328,191.7486725,138.1789551,182.6897736,147.3259583,225.0726166,144.1976013,215.7441864,132.0760651,202.0965118,134.4040375,191.7424927,140.259613,185.52034,148.2201843,233.3438873,164.5,230.9489288,168.8865662,222.3305054,169.9702606,212.2167053,170.0276337,200.5911407,169.1186218,1.0
616,182.7766418,89.01194,264.2336731,92.72464752,173.1655579,134.6940002,192.4418182,137.9502563,183.4726257,146.76091,226.4411926,145.3083344,216.1024017,132.1173248,202.5411835,134.4896545,192.1658173,140.456665,186.3556061,148.4160309,233.5308533,164.6221619,231.1148529,169.3348541,222.5952148,170.894165,212.6777954,170.8909912,200.2011719,169.8872223,1.0
617,182.6497192,89.16290283,264.4285583,93.16448212,173.2707367,134.4527283,192.6453094,137.7093964,183.5465546,146.63414,226.5320282,145.4536438,216.2906036,132.4043884,202.7859344,134.664444,192.2173157,140.4047852,186.4148102,148.3766022,233.3016205,164.7772522,230.8119965,169.5525513,222.4486694,171.1720581,212.658493,171.0347137,200.1739502,169.9075165,1.0
618,182.6557007,89.07718658,264.4946899,93.28032684,173.0754242,134.2693481,192.5784454,137.3274994,183.5051575,146.2458344,226.7181702,145.7460938,216.5153198,132.6062164,202.8609924,134.5773926,192.191391,140.1148987,186.3162079,147.7295074,233.1348572,165.0040436,230.8062592,169.6840515,222.4662933,171.469162,212.7371063,171.3034363,200.2624817,170.0605164,1.0
619,182.6682892,89.09906006,264.5238647,93.44395447,172.6904144,134.0326538,192.3049316,137.1424561,183.4619293,145.9181366,226.7078857,146.014267,216.5887299,132.890152,202.9074554,134.6483765,192.1508789,139.9190521,186.1605377,147.3574829,233.3534241,165.9417725,230.521286,169.9650269,222.164444,171.779068,212.1939545,171.5704803,199.5538483,170.0687561,1.0
620,182.7677155,89.11373901,264.5727539,93.56361389,172.3863983,133.8069763,191.9915161,137.0559387,183.2416077,145.6622772,226.2027588,146.3317108,216.3780518,133.2375641,202.770874,134.8598175,191.9178772,139.7930603,186.1757813,146.9889832,232.9399109,166.3187408,230.0926056,170.4292603,221.8591003,172.4421997,211.8881378,172.0354004,199.3570099,170.1602478,1.0
621,182.6139679,89.13186646,264.5101929,93.30294037,172.2440338,133.722229,192.0608826,136.9364319,183.0940704,145.3430481,226.0516815,146.7324677,216.2032471,133.5045319,202.3131256,135.1720276,191.4572906,140.1291199,185.9224548,147.3389282,232.7397919,167.0553741,229.5375519,171.3650818,221.1095428,173.705719,211.0074768,173.0610046,198.9957581,170.9141388,1.0
622,182.7235413,89.33847809,264.4667358,93.32227325,172.6296844,132.9671173,191.7923737,136.8394775,182.677536,145.2743988,225.8223724,147.4969177,216.0157471,134.0993042,201.9604492,135.5063934,190.9553223,140.310379,185.4229126,147.4020233,232.1513062,167.650116,228.8977051,171.8618622,220.2975006,174.1772003,210.0429688,173.6444397,200.0759735,171.5281982,1.0
623,182.6329956,89.0617981,264.4699097,93.40434265,172.3396149,133.2034912,191.4915314,136.9566803,182.1599121,145.5184326,225.3929596,147.5205536,215.5686035,134.3593903,201.4479675,135.7089539,190.4965668,140.5809937,184.8977356,147.6433868,231.7954102,167.9664764,228.285141,171.9842377,219.5032196,174.2922058,209.0868683,173.6457367,199.2457733,171.3580017,1.0
624,182.6080017,89.12153625,264.4901733,93.32689667,172.7010193,132.7653656,191.4514771,136.9524231,182.1494141,145.4081421,225.3080292,147.5306396,215.5423431,134.4373627,201.4515076,135.787262,190.4401245,140.5999451,184.6547241,147.5373993,231.6407013,168.0615692,228.2057495,172.1082001,219.3951416,174.3069,208.9611053,173.7225952,198.8697968,171.3289185,1.0
625,183.0079498,89.17602539,264.6568909,93.09635925,172.9866028,132.5279999,191.6803589,136.7264862,182.112915,145.2016449,225.4573059,147.9322815,215.6172943,134.5701294,201.4629517,135.7460175,190.460083,140.5342407,184.7340698,147.3395233,231.5215454,168.4151001,228.2500916,172.6087494,219.4673309,174.6562958,208.7646179,173.9497833,198.6521759,171.2551117,1.0
626,182.9709015,89.20172119,264.6573181,93.15798187,172.9083405,132.6888123,191.7128754,136.8249359,182.2401886,145.2437286,225.5164642,147.979538,215.6265411,134.6198273,201.4592438,135.8301392,190.4595032,140.6979065,184.7541962,147.4370422,231.585144,168.4702759,228.3245697,172.6491699,219.5509949,174.6698914,208.8377228,174.0101624,198.7723389,171.3920593,3.0
627,183.0097198,89.12184906,264.7018127,93.17808533,172.1908417,132.9236908,191.5664368,136.9015503,182.1106415,145.3021393,225.7150726,147.8132935,215.8078766,134.7346802,201.7176971,135.8900146,190.6017761,140.6678925,184.8087158,147.189621,231.565506,168.2449036,228.1748657,172.515564,219.5265045,174.518692,208.6717682,173.7826538,198.5794678,171.10849,3.0
628,182.9963379,89.11335754,264.1718445,93.54271698,172.5065765,132.9216003,191.7634277,136.9277344,182.2762909,145.4228821,225.9404755,147.4866638,215.9605255,134.4098663,202.0518646,135.6745148,190.9953156,140.4975586,185.1466064,147.394989,232.0360413,168.1484833,228.5270996,172.401001,219.9590607,174.5008087,209.5401611,173.7994232,199.4808044,171.2062683,3.0
629,182.8958588,89.27557373,264.2644653,93.68728638,172.3610535,133.134491,191.6566925,137.2422943,182.4952087,145.5256958,226.361908,147.405777,216.3175049,134.3574371,202.5010681,135.6226196,191.3104858,140.4649506,185.6384125,147.2485352,232.3361969,168.0862274,228.9710083,172.5618286,220.3968964,174.6366272,210.1539764,173.8585663,200.2372284,171.2686462,3.0
630,182.8061829,89.28315735,264.2310486,93.65288544,172.4986115,133.185379,192.1709747,137.0981903,183.3227386,145.3551178,226.8166351,147.0800476,216.9369049,133.9776611,203.1805573,135.3868408,192.0675507,140.3348389,186.7483826,147.4628601,232.7250671,167.8905334,229.3643341,172.6062012,221.070755,174.7069092,211.1045227,173.8883667,199.6255341,171.3684082,3.0
631,182.7644196,89.30044556,264.2030029,93.64152527,172.0946198,133.4101257,192.0051117,137.253479,183.379715,145.5123444,226.8189545,146.9389648,217.0391998,134.030304,203.2805023,135.3213043,192.2071381,140.2635956,186.8156128,147.29216,232.5787201,167.8477478,229.356842,172.5333405,221.0622711,174.4773102,211.1554565,173.6430664,199.5558319,171.0648804,3.0
632,182.7149811,89.25675201,264.2466736,93.77014923,172.4605408,133.3447723,191.9072266,137.2899323,183.3261414,145.5755005,226.9587708,146.9782104,217.1475067,133.9247742,203.4624329,135.0965424,192.4344025,139.8702545,186.9773712,146.9171448,232.4806824,167.8561401,229.3153687,172.4214172,221.1282349,174.3264923,211.296936,173.540802,199.8513794,170.8729401,3.0
633,182.7730255,89.30500793,264.229248,93.69454193,172.012207,133.7593079,191.3881378,137.5563507,182.8572388,146.1428833,226.9962769,147.016861,217.1269684,133.9638977,203.2934723,135.0814667,192.1627502,140.0403595,186.6187134,147.0568237,232.3837585,167.8229065,229.1529541,172.4453125,220.859436,174.2965698,210.9272156,173.5042267,199.3155365,170.7700348,3.0
634,182.7691193,89.35155487,264.2321472,93.63932037,172.0759583,133.4819946,191.5426788,137.445282,182.9295349,145.766983,227.2528381,147.1993408,217.3334503,134.1208496,203.5460358,135.1126556,192.439743,139.8751678,186.7389069,146.6556244,232.4616089,167.8242798,229.1898804,172.4513855,221.028656,174.2204742,211.0603638,173.4274292,199.3738251,170.7111816,3.0
635,182.7110138,89.23099518,264.2382202,93.65306854,172.1326599,133.4645233,191.7094879,137.4137268,182.8997803,145.691925,227.3024902,147.259491,217.3596191,134.24646,203.5431366,135.248291,192.393219,140.0869446,186.5867004,146.9914703,232.4822388,167.7577362,229.0101013,172.2153015,220.9935455,174.2883606,211.1438141,173.6759338,199.6175995,170.8698273,3.0
636,182.8004456,89.20302582,264.2311401,93.67132568,172.1859131,133.5822906,191.9526978,137.4401093,183.294693,145.6637878,227.4103546,147.1969452,217.5686493,134.2214966,203.945816,135.1603546,192.7982788,139.9786224,187.1520081,146.8063354,232.3955841,167.5622559,229.008194,171.8206024,221.3649445,173.9706573,211.8521881,173.4402313,200.5493164,170.7567139,3.0
637,183.0435638,89.49035645,264.7609863,92.90647888,172.2313538,133.7472076,191.5963287,137.8169708,182.7916412,146.1758118,227.3199615,147.0454712,217.0986176,133.7771759,203.3870697,134.9077148,192.1223602,140.1067352,186.4083557,147.5294495,232.2336121,167.5558929,228.6702576,171.3853455,220.7236176,173.5128021,211.3325348,173.0190277,200.4600983,170.6524963,3.0
638,183.0219269,89.55368805,264.6793823,92.85643005,172.4745026,133.6065521,191.5330353,137.6639099,182.7733765,146.1263885,227.0753937,146.7593842,216.9058533,133.6225128,203.2391052,134.7864227,192.0097351,139.972229,186.1472473,147.3509674,232.0002899,166.9419098,228.7725983,170.7450104,220.8085785,172.5521698,211.0775299,172.0278931,199.8241577,169.9746552,3.0
639,183.0971069,89.57546997,264.6369324,92.84747314,171.9089508,133.7989044,191.1438293,137.73909,182.7092133,146.0455933,227.0695648,146.6988678,216.9004669,133.4353485,203.4324188,134.4721985,192.3274994,139.4598236,186.4418488,146.5477448,231.8528442,166.8747253,228.3751526,170.4289246,220.4983063,172.2446136,210.9624023,171.8627167,199.7131958,169.7726746,3.0
640,182.9230957,89.78196716,264.6025391,92.7747345,172.1595154,133.8792725,191.0612183,137.6469727,183.3410339,146.1207275,226.8684082,145.8130035,216.8628387,132.7619781,203.4654999,133.9278259,192.7031555,138.8581696,187.1018829,145.9920654,231.8634186,165.874527,228.5692902,169.4870605,220.6268005,171.1763763,211.2645416,170.9870453,200.0858307,169.1934967,3.0
641,182.8874817,89.67033386,264.6874695,92.917099,172.236969,133.9852753,190.5337372,137.4497528,183.1803284,146.2051544,225.0523529,143.3544464,216.3031769,131.7357941,203.1921082,133.0440521,192.5737457,137.8532867,186.8922577,145.1007385,232.0897827,163.8898773,229.0175323,167.2513275,221.0762787,168.8660736,211.7465515,169.2611542,199.8240662,167.9176483,3.0
642,182.9113464,89.4597702,264.6605225,92.94943237,171.7560425,134.185791,190.2182007,136.6387177,183.2937469,145.8870392,225.1088257,141.3568268,215.8715363,129.7370758,203.1291504,131.4183044,192.5935364,136.3437958,186.1959534,144.7629395,232.0277405,160.2361755,229.6212921,163.472702,221.9435883,166.3499908,213.450119,167.4222717,202.300766,165.8243866,3.0
2684,180.6554565,94.87153625,262.4146118,94.20568848,175.2761688,187.648056,188.5431213,227.2392578,178.117981,231.3171082,200.9343414,244.101593,191.4008789,248.6813965,182.8192596,250.3162079,175.625351,251.9754639,170.5151367,253.506958,206.1749878,263.6412964,189.6087036,276.5610657,182.4584351,279.4953308,175.0344086,278.6482239,169.5415497,274.7169495,1.0
2685,180.6518097,94.871521,262.4607849,94.24391937,175.2082367,187.9285889,188.0781097,227.1765137,177.9394531,231.6051788,200.4074249,243.0816345,190.6639862,247.8594208,182.1532745,249.3835754,175.1153412,251.5214996,170.308075,253.4150391,205.6434784,262.6307373,190.6597443,275.559021,183.3483429,278.9581299,175.161972,278.7067566,169.5639343,275.1932983,1.0
2686,180.672287,95.00101471,262.5362854,94.29846954,174.7920837,187.6643372,187.4949036,226.8942413,177.4886322,231.6348877,200.1705933,241.9062347,189.816803,246.7718506,181.3592682,248.4509125,174.5392761,251.1377106,170.0,253.3025208,205.0692749,261.1917725,190.9543152,273.7929382,183.6997528,277.6634827,174.8959198,278.0838013,169.23703,275.1677856,1.0
