bodyparts_coords,SL_x,SL_y,SR_x,SR_y,EL_x,EL_y,W1_x,W1_y,W2_x,W2_y,B1_x,B1_y,B2_x,B2_y,B3_x,B3_y,B4_x,B4_y,B5_x,B5_y,T1_x,T1_y,T2_x,T2_y,T3_x,T3_y,T4_x,T4_y,T5_x,T5_y,Label
2507,205.7827911,90.43635559,295.3921204,89.71793365,193.8976288,180.4951935,211.1297302,212.9941711,200.4448395,218.2787933,227.9902344,225.6029968,219.7653961,223.3061829,210.6675568,226.6840515,206.2298431,232.7172394,201.6033783,236.9703217,233.8880005,249.5706024,230.8553619,257.1835022,224.5513306,262.9871826,216.2967072,262.1891479,207.2108307,259.4009399,2.0
2508,205.8024445,90.48003387,295.3971558,89.63160706,193.8014526,179.8838959,212.4876556,210.8572235,201.2958832,217.3907471,231.6725616,222.3618927,223.157547,220.6858521,214.7909698,223.7893677,208.3981934,227.2460022,204.0620728,232.759552,237.7566986,245.9450226,236.1148376,252.4986725,230.1957855,257.5187683,221.7290192,259.1556396,212.5141144,255.7555695,2.0
2509,205.6935577,90.91590881,295.4633789,89.68468475,193.1527557,179.0703278,213.1821594,207.7038727,202.7150269,213.7929993,232.0848236,218.4780121,224.0489044,216.0368805,216.9051971,218.1302948,209.2980042,223.6924896,205.4790497,227.5694427,239.5670929,239.0845337,238.4706116,246.1780243,234.6159058,250.8117523,227.6624451,253.3226624,219.2689056,251.4886169,2.0
2510,205.6522064,90.87259674,295.4671631,89.62620544,192.4772491,177.917923,213.2481537,204.2192993,203.467392,209.327713,231.944519,211.6138611,224.2093506,209.6589508,215.3642883,213.4680786,211.045517,218.1045074,207.1911163,222.4664459,240.8485413,229.8025513,239.1624146,237.162262,234.223053,243.2501373,228.1357422,243.4128876,220.5377045,240.5170288,2.0
2511,205.6828308,90.831604,295.4445496,89.67240906,193.1128998,178.1747131,213.5366058,200.8204956,203.5730438,207.7926636,233.8690186,207.9154816,225.6284943,206.4072876,217.533432,208.4608917,213.4039612,214.9992828,208.8946075,218.8989868,240.2159882,221.6821747,239.5390015,228.2444763,235.7215576,234.4109344,230.6569519,234.5771942,222.876236,233.5249634,2.0
2512,205.6292725,90.78997803,295.510498,89.57226563,192.9441071,178.1628113,214.422287,197.1194611,204.8726959,203.9293976,233.7461395,205.1708679,226.9440765,204.0171051,220.95578,207.1579742,215.8720551,210.4007111,210.1525269,215.5054321,240.1547394,216.3552399,241.2841644,220.8963623,237.5481415,225.7100677,231.3283234,226.68927,223.2903442,226.861084,2.0
2513,205.6296692,90.79038239,295.4872742,89.52824402,192.6842804,177.3877716,215.5610504,193.0749817,207.0694733,200.6877747,233.4111176,196.7839661,227.3063049,199.8848267,221.0601654,203.4483185,217.3067017,207.4787903,211.36409,210.9510803,240.2357483,210.4171906,241.0545807,215.8080444,238.4993896,218.4450073,231.4920807,220.263382,224.0515747,221.2114868,2.0
2514,205.7595673,90.73042297,295.4576416,89.38768005,193.1052704,176.2209625,217.5646057,187.0440521,210.1220703,195.3685303,239.5342712,185.8531647,230.6371765,184.4842834,226.4776154,189.4469147,220.0234375,194.7279816,216.3125305,199.3526306,252.3140259,196.1640472,251.4273834,200.3085785,248.3580933,206.7202454,241.464386,208.8256378,229.0875702,211.5557556,2.0
2515,205.7550964,90.67961121,295.5120544,89.47472382,193.501297,174.4469452,214.3903809,186.3762207,212.434082,192.355011,241.9664612,175.2321625,232.9789886,177.390686,229.6563568,180.5463562,224.4123688,187.6539001,221.108902,192.918045,253.7743835,182.749054,253.407135,184.9061737,249.6036072,187.3743896,242.2898865,190.6347656,234.5081635,192.6962891,2.0
2516,205.7856293,90.67550659,295.7232666,89.42247009,192.8797607,174.2981567,215.7675629,179.8441772,211.7882385,188.1966553,243.4424744,171.6699677,235.5205841,170.6846924,229.2697601,175.863205,224.6495667,182.1812439,219.8108673,187.8504639,259.3761597,179.9731293,263.3742676,182.7368469,256.4281006,187.0073242,247.6368713,188.9139557,237.8091736,189.7763977,2.0
2517,205.7718048,90.54681396,295.6363525,89.4371109,192.0418243,172.6270599,215.8570557,174.4817352,212.483139,184.768631,247.7883301,166.959137,236.9407196,167.109375,229.5564423,170.4515839,224.1548157,177.1546021,220.8566742,185.6505432,262.1723633,178.6039581,266.9716492,182.8950653,260.655426,186.4366455,251.8570709,189.3189545,241.8062134,188.2635498,2.0
2518,205.6761017,90.48390961,295.5079651,89.39665222,191.3800964,170.5214081,214.2497559,174.4929504,212.3540344,183.3033295,246.9283447,164.0525208,237.8100586,161.5825195,230.8237915,165.1475525,224.9006348,172.9200134,222.0640106,181.7179413,263.7725525,174.384079,266.7735596,179.1492767,261.5391541,183.2874756,255.216095,187.3662567,245.8566284,188.2104034,2.0
2519,205.5620117,90.38024139,295.6250916,89.58708954,191.2245789,169.4589539,213.592453,170.6210327,213.7306519,180.7360535,244.7541351,157.6979675,237.1260376,154.6485443,229.7237854,160.1357422,224.7981567,167.4227142,222.2407074,175.9233246,264.7394714,167.0460815,265.0620422,171.9685211,260.9685059,175.7389526,254.4176178,182.3739624,247.1959076,183.0134888,2.0
2520,205.7250366,90.20613861,295.5343018,89.43893433,190.7176971,167.8967438,213.8986359,169.1013184,215.2451019,177.8137665,244.4342804,153.0180664,235.5709381,151.8497467,228.6987762,155.3345795,224.2913666,163.212265,221.3747253,171.4371033,264.5670166,161.9278564,265.0846252,165.0849457,261.0646362,169.3663177,254.173584,174.6837463,246.4598389,176.0432892,2.0
2521,207.0655975,89.28044128,295.6290588,89.72127533,191.6962585,168.0239105,213.7098083,164.4714661,216.5932922,175.0201111,246.7443848,148.7201233,234.3572388,147.3968964,227.7394714,151.4880829,224.0385284,159.3798981,221.8081665,168.5084076,261.8258667,157.5006256,264.5813599,158.5932465,261.6419678,165.6047974,255.6736908,169.5280914,247.2838745,171.8995972,2.0
2522,207.2603149,89.30702972,295.5648804,89.68839264,191.0125275,166.1609802,216.2743835,158.4664917,215.2278137,171.0120697,241.7955933,142.5190582,233.7299957,142.6151581,226.785965,146.9588165,223.7507019,154.8800812,222.7814636,162.9472656,259.3377991,151.9280701,262.5896301,150.2428436,258.2870789,158.1561279,253.2205811,164.9290009,246.112854,166.4143372,2.0
2523,207.3435822,89.01514435,295.5832825,89.54051208,189.8061829,165.4048004,215.8692017,158.3622894,215.1216278,168.7709503,237.4144897,138.7022705,231.4886627,138.8418732,225.7980652,143.7611237,223.8470764,152.1886292,224.2917786,158.4057922,258.9024658,148.3157654,259.6983948,147.2409363,258.0938416,152.0673065,252.8159637,158.5173798,245.4541168,160.118454,2.0
2524,207.5914612,88.69544983,295.7406311,89.96472168,189.2402496,164.4111938,213.2841949,155.5713501,215.9325256,166.9094849,236.9611053,136.1205597,229.1386261,135.0859833,225.7644501,141.5852814,222.4637299,149.0346985,222.4538727,156.3162231,256.131897,143.6089783,257.5067749,142.6757813,257.3746948,148.8639069,252.2298279,153.0563507,245.0512085,157.1317749,2.0
2525,207.7915497,88.30814362,295.9569397,90.00862885,188.6558685,163.3358917,212.6493378,153.9620361,215.0983582,164.6659241,234.1816559,134.3214569,225.7069702,133.4355469,222.489624,139.6576843,220.1856995,147.41185,221.069458,156.2052155,254.229187,135.3506012,255.6395569,135.9253235,254.7068787,143.8237,249.6508484,151.1824951,242.8578491,153.0878296,2.0
2526,208.0944519,88.02844238,296.2188721,90.15151978,187.8299713,163.1676636,210.8651886,153.4911499,213.8339386,164.1763306,229.3298492,134.5972595,221.7961121,132.3868103,218.1076508,138.4621887,217.1449738,146.4426422,218.8392944,155.2592316,250.3905945,131.9974518,250.3382263,133.8664093,250.8162842,139.6480865,248.1182709,146.6353607,242.0888977,151.5184631,2.0
2527,208.4693451,87.89872742,296.4544678,90.21875763,187.6057739,161.5653534,209.8686218,152.4309387,212.529068,162.8184814,228.0238953,132.9824829,218.9552612,130.396637,216.1447449,138.4855042,214.7538147,144.1400146,217.4783783,153.2228394,251.2878571,134.5896149,247.2852631,131.878952,248.4241333,137.0097504,246.7270203,143.6540833,240.3347015,148.8217773,2.0
2528,208.7749634,87.26063538,296.3973389,89.82186127,187.6439209,162.2389984,209.4008636,152.1182098,211.7149506,161.9283447,226.4047546,131.6958466,217.0112,130.0179443,214.8030548,137.9065247,213.5287018,143.7456207,216.8271179,152.201355,249.01651,133.5250549,245.9184418,131.0563202,245.5764313,134.769104,244.4978027,141.9963989,238.7709198,148.8243866,2.0
2529,208.8921967,87.2184906,296.4796753,90.40071869,187.3618774,161.7908325,208.4670715,151.3108978,210.4413605,161.2272644,225.5984344,132.1495514,216.1552277,130.2043762,213.7738953,137.9304047,213.7133179,145.3942261,215.2045135,153.1988831,248.031723,131.0162048,244.1341705,130.7259064,243.7812958,134.4076996,243.0065002,141.3064423,237.8522949,148.0615387,2.0
2530,209.0573425,87.26544189,296.5965576,90.39942169,187.5843811,161.3740387,207.6605988,150.7397766,209.2566833,161.8380585,224.0266724,132.0082245,215.1282196,130.1329651,212.6253662,137.6437378,212.0996857,146.1839142,213.3988037,152.4875336,242.9418335,129.6842957,242.0751953,130.8674622,241.5435333,135.3384399,241.3497467,140.8974915,236.4919128,147.9598389,2.0
2531,208.9594727,87.24975586,296.6497192,89.81660461,187.5066223,161.6091614,206.9196014,150.2904816,207.5194855,162.1811371,222.2412262,132.4441071,214.0258636,130.8580322,211.8747864,137.4874573,210.4927216,146.9630127,210.4032898,155.450058,240.9048615,129.9020081,238.8974152,131.514679,238.9393616,136.6187286,238.2515869,144.7330933,234.9120026,148.942749,2.0
2532,209.0542603,87.05913544,296.6750183,89.81983948,187.3552551,162.0632019,206.1429291,150.7087708,208.5555115,163.94487,221.0532227,133.5930481,213.031662,132.0546265,211.4135132,138.1235962,209.7612762,148.2334747,209.504715,156.6809998,239.6738434,130.9610901,237.6811523,133.0741119,237.4146271,138.4580536,237.1292267,146.7798615,234.3286438,150.0780334,2.0
2533,209.2323456,86.95581055,296.7265015,89.60327148,186.9832458,162.7750244,205.8184357,150.7342377,207.0766144,165.2510834,220.6330261,135.2850189,212.1160583,132.6116791,207.4073029,140.8304138,208.4020996,149.0462952,207.7380371,157.8500214,238.8697662,132.9195709,237.2671051,134.8648529,237.0429382,140.3052979,236.1153564,148.4142456,234.1504517,151.1017914,2.0
2534,209.2214966,86.95556641,296.7981873,89.65249634,186.9386292,161.9785767,206.2635193,150.1378632,207.0334625,164.2397308,221.1182861,135.7627258,212.5570831,132.7304535,207.8484955,141.155899,208.8868256,149.6068726,207.9650269,158.0678253,238.8124237,134.2203674,238.2849426,136.0811462,237.5813599,141.5236969,236.5285492,148.92659,234.3699188,151.6619415,2.0
2535,209.2803497,87.032547,297.0662231,89.71879578,186.5370331,162.0680237,206.0455627,150.3741455,205.3143311,165.6011047,221.9523621,138.144928,212.956665,134.1401367,207.5601654,145.9268646,204.916153,154.5075684,207.5117493,164.3174286,232.2977142,146.1477966,236.7659302,138.6243744,236.1594086,144.048111,235.4503174,150.3136139,230.7244263,154.8955994,2.0
2536,209.1646271,87.15649414,297.1039734,89.70387268,186.5682678,162.397049,206.1827545,150.4610291,204.4328613,165.4784546,221.8785858,138.8610687,213.9557343,135.6051331,207.8240509,146.7417908,204.5014191,154.8837738,206.1456299,164.995575,233.5520325,146.8225708,237.1397705,142.0932007,235.4585266,146.3885956,234.9732971,153.6307678,230.5424347,157.7907715,2.0
2537,209.0523071,87.82189941,297.1744385,89.71250153,187.3625336,162.5830994,202.3733978,152.0205078,203.8023071,170.2380829,222.5391998,140.797821,213.1268311,137.3734436,207.5468597,149.0121307,204.3778076,157.1875763,204.8226013,167.416748,235.0700226,148.5162354,234.8318024,145.2855682,234.9588928,149.387619,232.6057587,154.0732269,230.6925659,161.0207977,2.0
2538,209.1053925,87.82769012,297.1809692,89.7155838,188.049942,162.7635498,203.109436,155.3727264,202.9821167,170.7944489,223.4313049,143.3605499,211.3116455,142.9249878,207.0336151,148.7997894,204.2306519,158.9689789,202.4596558,170.610672,235.7916718,150.5208588,235.6545105,148.5778809,235.831543,153.7667236,231.8791199,158.2451935,227.4001312,165.1525726,2.0
2539,209.2247467,87.23945618,297.2680664,89.73504639,187.9278412,162.0807648,202.9328461,155.9547424,200.3564453,170.8453369,224.1730042,148.1005096,211.7277527,144.3157959,206.2477112,149.4247589,201.585022,160.4409485,200.5097351,171.7232513,234.5890045,153.5461121,233.2448425,152.7525635,232.9886169,158.3780975,230.5079041,161.3747406,224.1096039,168.1332092,2.0
2540,209.2471924,87.25171661,297.3186951,89.77223206,188.560318,162.1374512,204.9503784,157.5230408,201.5836334,171.9512177,225.4886627,150.8190002,213.7251434,146.8276062,204.9206238,153.8805847,202.718811,162.6525421,201.4416656,172.4756317,233.6892242,157.210495,234.4479218,156.5424957,233.3630524,161.4290619,229.8987122,164.0239563,226.7067413,170.011734,2.0
2541,209.1487579,87.38657379,297.4725952,90.44534302,189.7735596,162.3538971,206.4120483,159.4176483,202.3061218,173.3272552,226.4216309,152.7951965,214.5571594,148.3613739,207.2602386,155.0992584,203.2730103,164.5414581,201.766571,174.2138672,233.892868,161.0484467,236.0423126,159.7038422,234.694931,163.89328,229.275238,167.3427734,226.695755,173.053421,2.0
2542,209.0644531,87.34544373,297.4117432,90.44892883,191.0460815,162.3347321,207.2243958,161.8137207,203.3253174,176.2336578,227.6126556,154.9270935,215.7547455,150.5536957,208.6052856,157.5413361,204.9419708,166.4756317,203.5086212,175.791214,237.3916779,162.6617279,237.2456665,162.5820618,236.1976776,166.4901733,230.4276733,168.9060364,226.2795105,175.4223175,2.0
2543,209.0907745,87.37136078,297.4042969,90.41389465,191.178894,162.7616577,206.3238983,164.8933105,200.147049,175.4542236,227.5492096,156.9592438,216.9301605,152.7235718,209.4676514,160.2178955,204.9610596,168.2197571,203.3459473,177.3934326,237.6415405,165.3051605,237.2248535,165.8341217,235.0335236,169.0540771,229.966095,171.6679382,225.3312073,178.4513245,2.0
2544,209.163269,87.32255554,297.4396362,90.43827057,191.8241882,162.6663361,206.842865,167.2093353,200.5213013,176.891922,228.8746948,159.9142914,218.2796021,155.244873,211.0423431,162.0300293,206.2457886,169.7105713,204.9978333,177.1491852,238.0918427,168.140564,237.8154755,169.1160583,234.8895874,172.506958,228.3553619,173.6164551,220.8495026,181.0727234,2.0
2545,209.1264343,87.23168182,297.3360901,89.75650024,191.7138367,162.6579285,205.1559601,168.2933502,197.832962,177.5211334,230.0092316,161.6607971,217.6648865,158.4637909,208.756958,163.6137238,203.1330109,171.7580414,200.3638306,177.9095917,238.6447144,169.791214,235.971283,171.2240906,232.8365631,175.8462524,227.0716248,177.3778687,217.4999695,183.680191,2.0
2546,209.2104187,87.224823,297.3440247,89.76851654,192.5249634,163.210083,205.1217804,169.1291351,197.9458618,178.7286224,227.3795471,163.2399445,217.8287354,159.7544098,209.5312805,166.0322571,203.6391602,173.4314117,199.9108734,179.3005829,238.7577972,172.2183533,236.070694,173.8558807,233.011795,177.5097351,226.7649536,178.6838684,217.223526,184.2931824,2.0
2547,209.3099518,87.32429504,297.4223633,89.80156708,192.7599945,162.9878693,206.4537506,169.6969604,198.2328644,179.3483124,229.3996887,166.8571014,219.2981262,163.1573334,210.6911469,168.2282562,204.4811707,175.1785583,199.9637756,180.1587219,237.5544739,176.1708221,236.3270721,177.3056946,231.7110901,177.633728,225.9349365,180.1233826,217.0262909,186.714798,2.0
2548,209.3812561,87.23912048,297.4356995,89.77611542,192.592926,163.0041656,207.4971313,169.1979523,197.5435333,178.4984131,230.5923462,169.1573486,220.2459869,166.0971985,211.6477661,168.5015259,203.836441,174.4836121,198.5433044,181.147995,238.7440033,178.9603577,235.2050171,177.904541,229.657135,179.5906067,222.473053,180.6899414,205.3907471,190.2714691,2.0
2549,209.4487762,87.24575806,297.4035645,89.71405029,192.7891388,162.8628387,208.5928802,169.1769257,197.5890045,178.3408813,231.1040955,170.6221466,220.6627655,168.1744232,212.1847839,170.2673645,204.6276093,175.4663391,198.7654114,181.5733185,239.0869446,179.6360474,234.4650421,179.4597626,228.4220428,181.3634949,217.0687561,184.2182922,205.1083069,190.9784698,2.0
2550,209.3437195,87.23142242,297.3829041,89.65014648,192.5702667,162.8412628,209.4703979,169.7996674,198.127243,178.5520172,231.9300995,173.2315369,221.4230194,169.9356842,213.1394958,172.1207886,205.6283875,176.466156,199.4130249,182.4296112,239.5332489,181.07547,233.825592,181.5393219,227.1103363,183.1325836,216.5155029,185.8218689,205.1789246,190.6612854,2.0
2551,209.2802734,87.23298645,297.3909912,89.55763245,192.6359711,162.7226563,209.862381,170.2889252,198.3729095,178.7345276,232.4331055,173.9444427,222.1213531,171.2243042,213.5908661,173.5822754,205.7913055,177.5601501,199.336792,183.4196472,240.0947876,182.3155823,233.4317474,183.2214966,226.1941528,185.1434937,215.5802612,187.1661835,203.9959717,191.3748169,2.0
2552,209.3935547,87.22668457,297.3591919,89.58539581,193.6278839,161.7068939,210.4126587,171.0201721,198.910553,178.7772827,233.168396,174.6026154,221.591507,170.8297424,213.201416,175.3392334,205.8886719,179.5498352,199.7227173,184.3721466,240.125946,184.0745087,232.7867126,184.6834106,226.7528839,185.4991608,215.3844299,188.2635651,203.1881104,193.4602203,2.0
2553,209.3481293,87.28556824,297.3955383,89.60506439,193.7353516,161.461731,210.7980042,171.3936157,199.2631378,178.4405518,233.4843292,175.8556061,221.972168,172.3803101,215.1819916,174.7566528,205.6266632,181.213913,199.6822357,185.4159393,241.0543671,185.2217102,232.9430695,185.7101898,225.1659698,188.266861,213.3348236,190.4680328,202.0929565,195.3944855,2.0
2554,209.357605,87.27577209,297.3761292,89.63937378,193.9237061,161.6666412,210.7473297,171.094162,199.6094971,178.5488434,234.0295258,177.1179352,222.5822296,173.7789154,215.4898071,176.4301758,205.9585114,182.6016388,199.875061,186.2321167,242.3301544,186.4579163,232.8583984,187.6786957,224.7238617,189.8424072,213.0724945,190.2949829,202.828064,196.7067108,2.0
2555,209.3680267,87.23982239,297.4530334,89.68383789,194.0697327,161.755722,210.7780151,171.7700043,199.4816437,179.4670563,233.4138489,177.4135132,222.4464111,173.9791565,214.8230286,177.6976776,205.6820374,183.9759216,199.7540894,187.415329,242.2917023,187.2111664,232.6578369,188.8211517,223.5967255,191.8764191,212.5251617,192.285675,200.719162,198.4535675,2.0
2556,209.3958588,87.28530884,297.4280396,89.70124817,194.2019348,161.7119598,210.4816742,172.3246613,198.7286224,180.1406708,231.9684143,177.8518829,220.6327362,175.0363159,213.0556488,179.0418243,205.6280823,183.5361023,198.7761688,189.0549316,241.2618713,188.413681,231.3730469,190.8660889,222.3573608,191.1468353,210.3990936,194.8186646,201.8935852,202.1030121,2.0
2557,209.5067596,87.18512726,297.5796204,89.72618103,194.3981628,161.5526428,210.7381744,172.6530457,198.9790802,180.1523132,231.1850586,178.3257904,219.7241211,176.103653,211.9982452,180.1860657,205.2009125,184.6632233,198.5921173,189.9082031,240.3253632,189.5426788,229.3557129,192.1875,219.9514008,193.2537689,208.9468994,197.5302734,201.3182831,202.7735291,4.0
2558,209.4750519,87.22598267,297.5365295,89.71077728,194.5647125,161.86409,210.5993805,172.7934875,199.1153412,180.5534515,230.2602234,178.3192291,219.1843109,176.0796204,211.573822,180.2718811,204.9277649,185.2397919,198.808548,190.5544739,239.1546173,189.7021637,228.3141785,191.9912109,219.331192,193.8844604,208.8695679,198.6726532,201.8916016,203.1920471,4.0
2559,209.4379425,87.27344513,297.5261536,89.67110443,194.675705,162.0473938,210.5038757,172.9428406,198.9535522,180.9881592,229.7636108,178.2750244,218.65979,176.2420197,211.0373688,180.734848,204.4563904,185.8872375,198.704895,191.2659454,238.7360077,189.7655792,227.698761,192.1974182,216.7091217,194.6209412,208.2102509,199.3763885,201.7041016,203.8573608,4.0
2560,209.4754791,87.22386932,297.4360046,89.58417511,194.8161316,161.9884796,210.5733948,172.9519043,199.0338745,180.9833679,229.7170105,178.2367401,218.5628052,176.3182678,210.9436798,180.8423309,204.4094391,186.0667572,198.7450562,191.4148865,238.6394653,189.7703094,227.6637573,192.2947083,216.5557098,194.8682556,211.5449982,199.7966461,201.8128662,203.9418335,4.0
2561,209.3548126,87.26622772,297.4638367,89.54156494,194.9236755,161.9247742,210.5940552,173.0469818,199.076355,181.3262634,229.9304504,178.1770782,218.6835022,176.2526398,210.9697723,180.7832184,204.3690338,186.144989,198.6652527,191.5630188,238.844223,189.7789307,227.9625702,192.1964569,218.5745392,194.4109802,211.5901794,199.8125763,201.7872925,204.0133057,4.0
2562,209.3848114,87.27124786,297.5046387,89.55077362,194.8992767,161.8936462,210.7592621,173.0617523,199.3582916,181.1661224,230.5302582,178.2724304,219.3139191,176.1440125,211.6308594,180.5247192,205.0540466,185.7256927,199.0068817,191.029129,239.2265472,189.6556702,228.5354309,191.9609375,219.4275513,193.873703,209.0321808,198.8435516,202.1880341,203.2447052,4.0
2563,209.3830109,87.26033783,297.5827942,89.61000061,194.9454346,161.6734314,210.6385193,172.7302094,199.1555328,180.7691193,231.1504211,178.2146912,219.7577362,175.7172089,212.0785522,179.9061432,205.3230743,184.8278809,198.9211273,190.2283173,239.7835236,189.5366974,229.5205994,191.9384003,220.2814331,192.7611542,209.4025269,197.3861237,202.0557251,202.5363617,4.0
2564,209.4505463,87.21512604,297.6677551,89.7642746,194.9042511,161.5871429,210.6204987,172.6609955,199.0978699,180.7709198,231.3789825,177.9168243,219.9301147,175.3450623,212.2658691,179.5637054,205.3422699,184.5209045,198.9526062,190.0188751,239.759491,189.3948517,230.155899,191.6954498,220.8312073,192.2835999,209.6428223,196.7540894,202.0536346,202.3838654,4.0
2565,209.3134308,87.28113556,297.7172852,89.778862,194.7929382,161.6388855,210.6150513,172.6015778,199.1893616,180.6786346,232.1202545,177.8851929,220.5215759,174.9509277,212.8365936,178.9942932,205.698822,183.877182,199.2218018,189.4737854,240.5505676,188.7556458,230.5392303,190.8436432,221.4433441,191.0487061,210.0039368,195.3575134,201.9251862,201.8645477,4.0
2566,209.3397217,87.19258881,297.7999878,89.8166275,194.8517914,161.2413635,210.4566193,172.384903,199.264801,180.2828674,232.3852997,177.81073,221.0551605,174.3864746,213.4593964,178.2902832,204.7705383,184.9205475,199.3923798,188.7095032,240.4543915,188.2469788,231.1758728,189.7132111,222.8554535,192.4111176,210.6200714,193.4895935,202.3125153,201.3826599,4.0
2567,209.4046326,87.22653961,297.8204651,89.8506546,194.9101563,161.065567,210.5244598,172.2594299,199.734375,180.1525269,233.4721222,177.384613,221.9559784,174.0758209,214.4279633,177.4181366,205.6264954,184.1653748,200.015686,188.0715332,241.3953705,187.2827606,233.1361542,188.1205597,224.8234863,190.9146118,212.5867157,191.6867981,203.1575165,199.2306366,4.0
2568,209.5265961,87.1217041,297.8916321,89.87519836,195.0291595,161.1018524,209.9767609,171.7582397,199.5383148,179.8414154,233.4396362,176.6473389,221.5371552,172.744751,214.1564026,176.1346588,205.4552002,183.4227295,199.897934,187.7793579,241.4051514,186.3151855,233.8853149,186.9759521,225.1629944,189.3252258,213.2841187,190.9874878,201.9530792,198.7958069,4.0
2569,209.6158905,87.35329437,297.6890564,90.39936066,194.7348785,160.9468536,210.9467468,172.229599,199.5537567,179.5484314,232.9228058,175.7379761,221.1703644,171.4822235,214.0843353,175.1994476,205.3219452,183.0754395,199.9479065,187.5081329,242.3582153,184.7805176,234.3291168,186.4495544,226.7794037,187.6168671,214.4903412,189.6751251,202.822052,198.2066498,4.0
2570,209.6751251,87.3000412,297.7005615,90.38903809,194.9649963,161.0401764,210.0110321,170.604538,200.4725494,179.0224152,233.1327972,174.8245697,222.3560791,169.5694275,213.0702362,175.0512085,206.0483704,181.6658936,200.6489258,186.400238,242.4301147,184.5065918,236.2081757,185.3451843,229.4533234,186.35289,220.0466614,189.9103851,204.8059082,196.4715118,4.0
